frame,timestamp,track_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,velocity_x,velocity_y,speed,acceleration_y
69,2.3,1,0,person,0.86,924.3,126.6,1059.3,450.4,991.8,288.5,-0.9,3.61,3.72,1.77
69,2.3,15,0,person,0.357,1133.1,50.7,1232.5,179.8,1182.8,115.2,5.3,3.75,6.49,2.03
70,2.333,1,0,person,0.863,925.3,129.4,1060.8,453.7,993.1,291.5,1.32,3.03,3.3,-0.58
70,2.333,15,0,person,0.537,1131.1,52.4,1234.6,185.9,1182.9,119.2,0.09,3.94,3.94,0.19
70,2.333,16,0,person,0.733,70.1,181.3,347.1,598.5,208.6,389.9,0.0,0.0,0.0,0.0
71,2.367,1,0,person,0.858,926.1,131.0,1061.9,456.3,994.0,293.6,0.93,2.09,2.29,-0.94
71,2.367,15,0,person,0.323,1128.0,56.0,1231.6,189.2,1179.8,122.6,-3.05,3.44,4.6,-0.49
72,2.4,1,0,person,0.861,926.5,131.5,1062.1,456.5,994.3,294.0,0.28,0.34,0.44,-1.74
73,2.433,1,0,person,0.869,926.2,130.8,1061.8,455.2,994.0,293.0,-0.34,-0.98,1.03,-1.32
73,2.433,16,0,person,0.67,57.6,158.3,354.6,605.3,206.1,381.8,-0.84,-2.69,2.82,-0.9
73,2.433,15,0,person,0.338,1121.6,53.8,1225.0,187.4,1173.3,120.6,-3.28,-1.01,3.43,-2.23
74,2.467,1,0,person,0.873,925.5,127.8,1061.9,453.7,993.7,290.7,-0.28,-2.27,2.28,-1.29
74,2.467,16,0,person,0.702,61.3,161.0,355.2,602.7,208.3,381.8,2.18,0.01,2.18,2.7
75,2.5,1,0,person,0.871,924.8,126.2,1061.2,452.3,993.0,289.2,-0.71,-1.49,1.65,0.77
75,2.5,16,0,person,0.675,84.8,167.2,369.2,597.9,227.0,382.5,18.73,0.73,18.74,0.72
75,2.5,15,0,person,0.398,1122.6,51.1,1223.4,182.7,1173.0,116.9,-0.15,-1.84,1.84,-0.41
76,2.533,1,0,person,0.875,924.4,125.6,1060.9,451.9,992.6,288.8,-0.33,-0.48,0.59,1.01
76,2.533,16,0,person,0.586,85.4,168.3,368.8,599.0,227.1,383.7,0.14,1.14,1.15,0.4
76,2.533,15,0,person,0.412,1123.2,50.4,1222.8,182.0,1173.0,116.2,0.04,-0.73,0.73,1.11
77,2.567,1,0,person,0.858,924.8,124.4,1060.6,449.8,992.7,287.1,0.05,-1.66,1.66,-1.18
77,2.567,15,0,person,0.42,1120.0,49.5,1221.0,184.5,1170.5,117.0,-2.52,0.79,2.64,1.51
78,2.6,1,0,person,0.857,925.7,122.7,1061.3,448.7,993.5,285.7,0.84,-1.38,1.61,0.28
78,2.6,16,0,person,0.656,89.4,164.1,373.7,601.1,231.6,382.6,2.22,-0.55,2.29,-0.84
79,2.633,1,0,person,0.86,925.7,117.7,1062.3,446.9,994.0,282.3,0.47,-3.4,3.43,-2.02
80,2.667,1,0,person,0.86,926.3,111.1,1063.5,443.5,994.9,277.3,0.89,-5.03,5.11,-1.63
80,2.667,15,0,person,0.33,1118.8,41.0,1217.5,175.6,1168.1,108.3,-0.78,-2.9,3.0,-1.23
81,2.7,1,0,person,0.865,927.2,106.4,1064.3,439.9,995.7,273.2,0.83,-4.13,4.22,0.9
81,2.7,15,0,person,0.586,1117.6,39.5,1214.5,174.9,1166.0,107.2,-2.09,-1.13,2.38,1.77
81,2.7,16,0,person,0.337,42.7,111.0,360.2,603.1,201.4,357.1,-10.05,-8.5,13.16,-2.65
82,2.733,1,0,person,0.864,929.3,106.8,1064.9,437.8,997.1,272.3,1.4,-0.87,1.65,3.26
82,2.733,15,0,person,0.496,1117.1,38.2,1211.9,174.5,1164.5,106.3,-1.57,-0.82,1.77,0.31
83,2.767,1,0,person,0.86,930.0,105.8,1064.7,435.2,997.4,270.5,0.24,-1.81,1.82,-0.94
83,2.767,15,0,person,0.638,1114.7,34.7,1209.4,175.3,1162.0,105.0,-2.43,-1.34,2.78,-0.52
84,2.8,1,0,person,0.854,930.2,105.8,1064.6,435.2,997.4,270.5,0.03,0.02,0.03,1.83
84,2.8,15,0,person,0.63,1114.7,34.3,1207.3,176.4,1161.0,105.3,-1.05,0.33,1.1,1.67
85,2.833,1,0,person,0.85,930.3,105.9,1064.4,435.2,997.4,270.5,-0.04,0.06,0.07,0.04
85,2.833,15,0,person,0.639,1115.4,34.2,1205.8,177.1,1160.6,105.6,-0.43,0.28,0.51,-0.05
86,2.867,1,0,person,0.853,929.7,103.8,1065.1,437.1,997.4,270.5,0.03,-0.06,0.07,-0.12
86,2.867,15,0,person,0.48,1120.0,35.3,1210.1,179.7,1165.1,107.5,4.51,1.92,4.9,1.64
87,2.9,1,0,person,0.862,929.9,106.2,1066.5,442.1,998.2,274.2,0.82,3.68,3.77,3.75
87,2.9,15,0,person,0.562,1112.6,37.4,1202.8,184.6,1157.7,111.0,-7.37,3.46,8.14,1.54
88,2.933,1,0,person,0.875,929.3,108.7,1066.3,445.1,997.8,276.9,-0.45,2.73,2.77,-0.95
88,2.933,15,0,person,0.366,1110.6,39.1,1200.2,187.4,1155.4,113.2,-2.31,2.22,3.2,-1.24
89,2.967,1,0,person,0.877,928.8,110.0,1065.9,446.2,997.4,278.1,-0.37,1.17,1.23,-1.56
89,2.967,15,0,person,0.31,1110.7,39.8,1199.3,188.0,1155.0,113.9,-0.38,0.7,0.8,-1.52
90,3.0,1,0,person,0.876,929.4,113.6,1066.2,448.3,997.8,280.9,0.43,2.86,2.89,1.69
91,3.033,1,0,person,0.877,929.3,115.0,1066.3,449.2,997.8,282.1,-0.06,1.14,1.14,-1.72
92,3.067,1,0,person,0.857,929.4,117.9,1065.2,448.0,997.3,283.0,-0.46,0.89,1.0,-0.25
92,3.067,15,0,person,0.413,1109.9,46.3,1192.6,186.8,1151.2,116.5,-1.27,0.88,1.54,0.06
93,3.1,1,0,person,0.819,930.5,116.8,1065.8,445.6,998.2,281.2,0.86,-1.76,1.96,-2.66
93,3.1,15,0,person,0.42,1106.7,47.0,1185.9,183.5,1146.3,115.2,-4.92,-1.31,5.09,-2.18
94,3.133,1,0,person,0.826,930.7,116.3,1065.8,444.6,998.3,280.5,0.1,-0.74,0.74,1.03
94,3.133,15,0,person,0.419,1106.0,47.3,1183.5,182.9,1144.8,115.1,-1.51,-0.1,1.51,1.21
95,3.167,1,0,person,0.833,930.5,116.4,1065.3,443.9,997.9,280.1,-0.36,-0.35,0.5,0.38
95,3.167,15,0,person,0.406,1109.8,43.3,1193.8,186.5,1151.8,114.9,7.0,-0.2,7.0,-0.1
96,3.2,1,0,person,0.844,930.5,113.8,1065.2,440.2,997.9,277.0,-0.02,-3.15,3.15,-2.79
96,3.2,16,0,person,0.402,28.9,85.5,368.7,621.6,198.8,353.5,-0.18,-0.24,0.3,0.55
97,3.233,1,0,person,0.857,929.6,111.5,1064.8,438.6,997.2,275.0,-0.67,-1.94,2.05,1.21
97,3.233,16,0,person,0.331,25.1,81.0,362.1,614.8,193.6,347.9,-5.2,-5.6,7.64,-5.37
97,3.233,15,0,person,0.355,1094.5,35.8,1185.0,184.6,1139.8,110.2,-6.0,-2.36,6.45,-1.08
98,3.267,1,0,person,0.86,929.2,110.8,1064.7,437.8,997.0,274.3,-0.23,-0.75,0.78,1.19
98,3.267,16,0,person,0.436,33.0,92.5,359.3,610.4,196.2,351.4,2.58,3.52,4.36,9.12
98,3.267,15,0,person,0.344,1090.0,33.9,1184.0,184.0,1137.0,108.9,-2.8,-1.28,3.07,1.09
99,3.3,1,0,person,0.854,928.6,109.1,1064.3,435.7,996.5,272.4,-0.48,-1.91,1.97,-1.16
100,3.333,1,0,person,0.851,928.3,108.4,1064.3,435.3,996.3,271.8,-0.18,-0.55,0.58,1.36
100,3.333,16,0,person,0.33,15.2,49.0,361.0,603.1,188.1,326.0,-4.04,-12.71,13.34,-8.12
101,3.367,1,0,person,0.854,926.4,105.2,1062.4,431.7,994.4,268.5,-1.91,-3.33,3.85,-2.78
