frame,timestamp,track_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,velocity_x,velocity_y,speed,acceleration_y
30,1.0,2,0,person,0.591,447.4,246.6,512.4,423.7,479.9,335.2,-0.98,-12.29,12.33,-33.84
30,1.0,4,0,person,0.504,717.1,228.9,789.8,418.3,753.5,323.6,0.82,-0.45,0.93,-0.82
30,1.0,3,0,person,0.418,667.0,235.4,736.1,365.9,701.5,300.6,0.79,-0.78,1.11,-1.06
31,1.033,1,0,person,0.879,327.3,284.1,431.8,515.0,379.5,399.5,-0.22,-0.05,0.22,-0.31
31,1.033,2,0,person,0.606,448.8,246.8,509.8,412.7,479.3,329.7,-0.65,-5.42,5.46,6.87
31,1.033,4,0,person,0.524,717.0,229.7,788.6,417.5,752.8,323.6,-0.7,0.02,0.7,0.46
31,1.033,3,0,person,0.456,666.9,235.7,735.6,366.0,701.3,300.8,-0.26,0.18,0.31,0.96
32,1.067,1,0,person,0.879,327.7,284.1,432.1,514.4,379.9,399.3,0.38,-0.25,0.45,-0.2
32,1.067,2,0,person,0.584,448.8,247.8,508.5,409.5,478.7,328.6,-0.6,-1.12,1.27,4.3
32,1.067,4,0,person,0.57,717.4,230.6,787.4,416.3,752.4,323.4,-0.38,-0.17,0.42,-0.19
32,1.067,3,0,person,0.533,667.0,237.7,734.5,366.0,700.8,301.8,-0.5,0.99,1.11,0.82
33,1.1,1,0,person,0.881,327.6,284.4,431.9,514.2,379.8,399.3,-0.16,0.02,0.16,0.27
33,1.1,2,0,person,0.618,448.4,250.6,507.1,408.2,477.8,329.4,-0.93,0.78,1.21,1.9
33,1.1,4,0,person,0.517,718.0,231.7,786.8,415.4,752.4,323.6,-0.06,0.15,0.16,0.32
33,1.1,3,0,person,0.378,667.7,240.6,733.7,365.9,700.7,303.3,-0.03,1.45,1.45,0.46
34,1.133,1,0,person,0.88,327.8,284.6,432.0,514.2,379.9,399.4,0.14,0.12,0.18,0.11
